reference_timestamp,Id,fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0_lag,tre200h0,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h
2013-11-28 18:00:00,4283,1.6,0.8,0.8,17.9,0.7,1.3,1.1,0.4,0.5,1.0,4.3,1.7,2.2,22.3,1.6,2.6,2.9,1.3,1.1,3.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,863.2,993.3,845.8,835.5,980.1,960.5,992.3,972.2,937.8,840.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.4,-4.1,-5.1,0.4,-1.0,4.2,-1.4,-3.2,-3.9,78.9,74.4,74.2,92.3,64.5,77.0,50.1,75.0,88.8,82.5,-3.3,-1.6,-2.3,1.8,-0.8
2013-11-29 05:00:00,4284,0.7,1.1,0.3,13.4,0.9,0.5,1.2,0.8,0.7,1.0,1.9,1.6,1.2,18.5,1.8,1.7,2.2,1.9,1.3,1.7,0.0,0.0,0.0,0.0,1.0,4.0,0.0,237.1875,0.0,3.0,862.7,992.0,845.3,835.3,980.2,960.2,990.4,972.4,936.5,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-0.8,-8.6,-5.3,0.1,-4.4,-0.2,-6.1,-4.2,-6.5,74.6,88.4,89.9,97.8,76.1,88.2,68.0,91.7,83.7,86.9,-5.9,-1.9,1.4,0.6,0.8
2013-11-29 10:00:00,4285,0.8,0.7,0.4,8.1,0.8,1.1,1.0,0.6,0.5,1.0,1.8,1.7,1.2,11.7,1.8,3.0,2.5,1.4,2.0,1.7,277.0,147.0,383.0,447.0,77.0,325.0,363.0,345.0,341.0,398.0,861.5,990.3,843.9,836.2,979.9,959.2,989.5,971.4,934.9,839.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9,1.9,-3.4,-0.7,1.1,-0.3,4.0,-2.4,-1.6,-2.9,74.7,78.1,77.7,45.7,83.0,82.4,59.9,84.0,76.9,69.4,-2.5,0.3,1.2,0.6,2.4
2013-11-29 15:00:00,4286,1.8,2.8,1.1,7.8,1.8,3.2,1.0,2.0,1.9,2.0,6.0,4.6,3.2,9.8,3.0,10.8,3.3,5.3,4.4,8.2,35.0,9.0,23.0,59.0,21.0,35.0,49.0,37.0,10.0,31.0,858.8,986.7,840.2,834.1,977.1,956.5,985.4,967.9,931.7,836.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.4,-1.6,-1.0,2.7,2.7,7.5,1.5,0.0,-2.1,84.4,65.6,65.3,28.6,76.3,67.3,49.7,65.8,82.4,72.2,-0.6,1.9,0.5,0.7,2.9
2013-11-30 07:00:00,4287,7.1,0.7,4.7,7.8,1.0,1.3,0.7,0.9,0.5,0.8,12.1,1.7,8.1,12.9,2.0,3.5,2.3,1.7,0.9,2.8,4.0,15.0,11.0,2.0,3.0,5.0,3.0,1.0,5.0,9.0,851.4,980.6,834.1,826.1,967.9,948.3,978.7,959.1,925.8,828.3,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.2,0.1,-3.9,1.6,-4.5,-5.9,0.4,0.9,3.8,-0.9,-0.6,-6.1,91.1,92.9,89.3,96.0,94.3,100.0,70.4,97.4,97.0,93.4,-1.8,0.5,-1.2,0.3,-3.5
2013-11-30 10:00:00,4288,5.0,1.0,4.6,8.8,4.9,0.4,2.9,0.1,0.5,0.1,8.6,2.7,6.2,15.4,11.6,1.3,6.2,0.7,1.3,0.5,136.0,182.0,204.0,219.0,98.0,132.0,79.0,72.0,89.0,78.0,853.2,982.5,835.7,826.5,967.9,949.7,980.0,960.0,927.7,829.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-4.3,2.9,-4.3,-5.8,3.0,1.2,3.3,-0.1,-0.5,-5.2,93.5,89.0,83.6,91.9,82.1,100.0,86.4,93.7,97.4,90.0,0.3,0.6,-1.8,2.4,-2.2
2013-11-30 17:00:00,4289,0.9,2.3,1.6,19.8,8.7,1.2,1.1,0.9,2.5,0.8,3.2,4.8,2.8,28.3,16.2,2.8,4.0,2.3,4.5,1.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,857.2,985.7,840.0,827.5,970.3,953.3,984.4,963.0,931.3,832.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.9,-7.2,-6.4,3.5,-0.3,4.0,-1.8,-1.5,-6.4,76.6,85.9,77.3,72.9,68.3,97.1,75.9,98.6,84.4,76.0,1.4,0.1,0.8,0.1,-2.6
2013-12-12 02:00:00,4323,0.5,1.8,0.3,4.8,0.8,1.1,1.5,0.9,0.3,1.3,1.3,3.8,1.8,6.1,2.3,2.0,2.2,2.1,1.0,1.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,868.2,994.0,851.0,842.1,983.7,962.8,997.3,975.2,939.3,846.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,-2.1,-2.3,6.1,-2.7,-3.6,1.9,-3.1,-4.9,-2.6,71.6,92.2,32.1,22.4,96.9,85.2,80.0,83.8,99.7,49.6,2.0,-7.2,-2.6,-5.0,-3.8
2013-12-12 13:00:00,4324,0.8,2.6,1.1,6.3,0.8,0.7,0.5,3.4,0.4,1.7,2.2,5.4,2.5,8.3,2.3,2.0,1.3,5.4,1.5,2.8,295.0,239.0,317.0,331.0,91.0,111.0,263.0,290.0,241.0,298.0,865.5,992.1,848.3,840.1,981.7,961.4,994.3,972.1,937.5,843.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,1.4,4.5,4.2,-1.3,-0.5,7.4,3.7,-1.6,5.4,52.9,76.9,31.7,35.6,89.4,97.3,71.5,54.8,100.0,28.4,5.7,-2.4,-5.3,-1.4,2.0
2013-12-13 02:00:00,4326,0.7,3.7,0.3,1.9,0.8,0.8,1.6,0.5,0.4,1.2,1.9,7.7,1.3,2.9,2.5,1.4,2.6,1.3,1.3,1.9,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,863.6,990.4,846.6,837.9,980.1,960.3,991.8,971.6,935.6,841.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-2.7,-4.1,2.5,-1.9,-3.9,1.8,-5.3,-3.0,-3.6,71.5,90.0,39.5,16.0,96.0,100.0,78.0,87.6,81.1,48.8,-7.2,-5.0,-1.8,-3.8,-3.2
2013-12-13 06:00:00,4327,0.7,3.9,0.1,0.8,1.3,1.3,1.5,0.3,0.2,1.3,2.1,7.3,0.7,1.8,2.2,2.1,2.3,0.9,0.9,1.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,862.8,989.2,845.6,836.8,979.2,958.6,990.7,970.7,934.8,841.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,-2.4,-4.4,3.2,-1.8,-4.6,1.4,-6.1,-2.0,-4.4,70.2,89.2,45.2,12.6,95.5,100.0,80.2,89.9,79.1,50.2,-7.6,-6.3,-3.2,-4.2,-2.3
2013-12-13 19:00:00,4328,0.7,3.5,1.2,8.0,1.0,1.2,1.2,0.4,0.4,1.2,2.4,6.7,1.9,9.6,2.4,2.3,1.8,1.1,0.8,1.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,861.7,987.9,844.5,836.2,978.4,957.7,988.9,969.8,933.5,840.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,-1.7,-2.8,-1.0,-0.5,-3.7,4.7,-3.0,0.6,-3.1,64.7,89.4,55.3,65.1,93.7,82.7,68.7,76.5,75.0,51.0,-4.3,-3.1,-3.7,-1.6,-2.2
2013-12-14 05:00:00,4329,1.0,2.4,0.4,8.7,1.2,1.1,1.3,1.4,1.5,1.1,1.9,4.8,0.9,11.9,2.5,2.1,2.8,2.8,4.5,1.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,863.4,990.4,845.8,838.3,980.7,960.2,989.2,972.3,935.4,841.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1,-1.8,-5.1,-2.3,-2.1,-4.1,2.2,-3.7,2.7,-4.0,72.4,90.4,67.9,95.9,90.6,84.3,73.6,82.6,58.9,53.0,-6.6,-4.3,-1.0,-2.8,-4.3
2013-12-14 15:00:00,4330,1.3,0.5,4.8,5.2,0.9,1.5,0.9,0.6,2.6,0.8,3.2,1.5,7.7,7.8,2.5,2.4,1.9,1.7,5.6,3.6,13.0,9.0,23.0,24.0,30.0,14.0,37.0,16.0,3.0,12.0,865.7,994.8,847.9,840.9,982.7,963.2,989.8,973.3,939.5,842.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-4.9,3.2,-1.6,-3.4,2.6,0.1,8.1,0.7,1.7,-1.8,73.1,92.8,64.9,98.3,91.2,85.7,66.9,68.9,91.7,50.7,-2.7,1.4,-3.9,1.2,3.7
2013-12-14 16:00:00,4331,1.0,1.0,2.6,8.1,0.6,0.9,0.6,0.8,2.4,0.7,2.6,4.0,5.1,11.5,1.8,2.3,1.5,3.3,5.3,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,866.2,995.9,848.3,841.4,983.4,963.9,990.3,973.9,940.1,843.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,3.3,-1.6,-3.4,2.1,-0.2,7.3,0.0,2.1,-2.9,74.6,91.0,62.5,99.2,92.9,85.5,62.4,72.8,90.0,56.9,-3.3,0.0,-3.0,-0.7,1.5
2013-12-15 18:00:00,4333,0.8,3.7,0.2,5.7,1.6,1.1,1.3,1.6,0.7,1.3,1.9,6.8,1.7,6.4,2.4,1.9,2.2,3.1,2.9,2.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,870.2,994.4,853.2,844.8,985.4,965.3,998.1,977.4,941.1,848.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,1.9,-0.2,6.0,-0.4,0.1,5.1,0.6,4.1,-0.2,80.8,85.8,59.7,25.1,95.5,81.7,55.0,70.4,53.1,51.7,-0.3,-1.4,-4.6,-0.2,-1.8
2013-12-15 23:00:00,4334,0.7,4.4,1.0,6.0,0.5,0.8,1.3,2.0,1.9,1.1,1.8,7.8,2.0,7.0,1.9,1.8,2.2,3.9,5.0,1.9,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,871.3,994.4,854.2,845.3,986.1,965.8,999.2,979.1,941.2,849.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,0.9,-1.7,5.9,-1.2,-1.6,2.9,-1.3,6.3,-1.3,83.4,86.5,58.8,26.4,99.4,83.2,60.1,79.7,38.6,51.6,-3.8,-4.6,2.7,-3.3,-3.9
2013-12-16 16:00:00,4336,0.8,3.0,1.8,11.4,0.8,1.3,0.7,1.2,0.7,1.1,2.6,5.6,3.2,14.1,1.9,2.4,1.9,3.2,1.7,1.7,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,4.0,869.6,991.8,853.0,843.3,983.1,962.7,998.2,974.9,939.0,848.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,1.9,7.4,-1.2,0.5,6.7,3.5,6.0,2.2,64.6,65.3,35.1,16.6,97.0,74.4,65.4,55.9,44.8,53.6,-0.7,1.5,-4.6,-0.2,0.9
2013-12-16 18:00:00,4337,0.8,3.9,1.9,12.5,1.0,1.1,1.5,1.7,0.5,1.1,3.3,7.4,2.8,17.7,2.3,1.9,2.6,3.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,870.0,992.0,853.2,843.1,983.4,963.1,998.8,975.2,939.1,848.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4,3.6,0.5,6.6,-1.1,-0.5,5.1,1.7,6.3,1.2,64.3,71.7,40.2,20.9,98.3,80.4,62.5,63.4,37.6,55.8,-1.4,-0.2,-4.6,-1.8,-0.3
2013-12-17 21:00:00,4339,6.1,3.4,0.6,5.1,0.7,0.8,1.3,1.7,0.8,1.3,9.2,7.1,2.4,8.2,2.0,4.3,2.3,3.6,2.6,2.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,864.9,988.8,848.2,838.5,979.2,958.3,994.2,970.6,934.7,843.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.4,-2.0,2.5,-0.8,-1.3,3.6,-0.4,4.2,-1.3,32.4,81.8,43.7,44.0,99.5,78.8,61.4,72.1,41.2,46.0,-2.6,-3.3,-0.2,-2.1,2.6
2013-12-17 23:00:00,4340,7.1,2.9,0.2,6.2,1.1,0.8,1.6,0.9,0.6,1.3,10.0,5.7,0.9,8.7,2.3,2.2,2.6,2.7,1.3,2.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,864.5,988.8,847.7,838.2,979.7,959.0,993.8,970.5,934.8,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.4,-2.4,-0.8,-1.0,-2.2,3.0,-3.2,5.2,-2.0,28.7,84.2,42.1,72.2,96.7,81.7,61.4,85.2,35.7,49.4,-3.3,-3.9,4.1,-3.2,2.4
2013-12-18 07:00:00,4343,1.2,3.7,0.3,12.0,1.0,1.1,1.1,1.6,0.7,1.1,3.1,7.2,1.0,16.6,2.1,3.0,2.4,4.3,1.7,3.0,4.0,1.0,6.0,1.0,1.0,6.0,10.0,3.0,4.0,9.0,862.8,987.5,845.7,836.6,978.0,957.6,991.8,969.7,934.6,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,0.5,-1.1,0.0,-0.6,0.5,3.1,0.3,5.2,0.3,66.1,83.0,49.4,62.8,95.0,79.6,61.9,74.0,44.3,55.4,-5.3,-1.7,-0.6,-1.0,2.9
2013-12-19 06:00:00,4344,10.9,3.9,2.7,16.3,3.4,0.8,0.8,1.6,0.8,0.7,17.2,8.2,6.0,25.9,5.1,3.8,2.1,3.7,3.4,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,855.5,973.7,837.5,827.2,965.8,945.6,986.5,959.8,922.1,832.9,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,1.9,4.1,0.9,0.5,6.3,1.0,4.1,0.6,1.9,-1.6,56.4,72.7,51.9,95.9,76.8,79.7,78.5,72.9,67.9,65.5,-1.9,-1.5,2.6,2.7,0.3
2013-12-19 09:00:00,4345,9.9,3.2,2.0,15.5,3.3,1.1,0.3,0.9,0.9,0.6,16.5,7.0,4.0,23.2,5.2,2.1,1.1,2.2,2.8,1.1,73.0,14.0,90.0,31.0,25.0,50.0,14.0,50.0,59.0,105.0,855.6,975.6,837.6,827.8,966.8,947.0,986.9,960.5,923.8,833.5,0.0,0.3,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,2.4,3.0,3.0,0.3,7.5,2.5,4.2,2.6,5.3,-0.3,60.6,92.7,52.0,96.9,86.6,77.3,89.0,69.0,49.6,61.0,-0.2,0.4,2.6,2.9,1.8
2013-12-19 20:00:00,4346,7.5,1.2,1.3,3.3,2.1,1.6,0.7,0.7,1.9,0.3,13.3,2.3,3.2,7.2,3.5,4.3,1.3,2.2,4.6,0.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,853.9,977.0,836.7,826.7,965.7,946.9,985.8,957.8,924.1,831.9,0.0,1.2,0.0,2.2,2.8,0.0,1.1,0.0,0.0,0.0,1.4,5.7,0.3,-1.0,6.8,4.6,3.5,3.7,4.1,-1.2,70.2,95.3,80.0,99.0,94.3,85.9,98.5,75.6,89.9,88.6,-1.4,2.3,2.9,-1.1,-0.3
2013-12-20 06:00:00,4348,7.9,2.2,0.3,8.1,0.9,1.4,0.7,0.6,1.7,0.4,11.8,4.0,1.7,11.6,1.6,3.4,1.4,2.0,3.9,1.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,857.4,983.2,839.8,832.0,973.1,952.7,989.7,963.6,928.6,835.6,0.0,1.5,0.0,0.4,2.0,0.0,0.8,0.0,0.0,0.0,2.2,5.6,-0.8,-2.9,4.9,4.5,2.3,3.9,3.1,-0.9,61.3,93.4,79.5,99.6,92.9,95.7,98.4,90.9,93.4,92.7,-1.5,2.7,1.1,0.3,-0.1
2013-12-20 08:00:00,4349,6.1,3.3,0.2,8.9,0.8,3.3,0.9,1.5,2.2,0.4,11.3,5.0,1.0,11.0,2.6,6.2,2.4,3.3,5.1,1.3,44.0,23.0,96.0,25.0,10.0,9.0,11.0,20.0,10.0,31.0,859.3,986.0,841.4,834.3,975.9,955.3,991.4,966.4,931.3,837.5,0.0,0.3,0.0,0.0,0.9,0.1,0.7,0.0,0.0,0.0,2.4,5.4,-0.2,-3.5,4.8,4.1,2.8,4.1,3.8,-0.5,59.2,90.2,79.8,92.3,93.2,91.1,98.0,88.6,89.5,90.6,-0.1,2.9,-1.1,0.5,0.3
2013-12-21 15:00:00,4351,5.5,4.5,1.1,11.9,1.5,1.2,0.9,0.5,0.3,1.0,8.6,8.9,1.8,17.4,2.6,2.8,2.3,1.1,1.4,3.8,21.0,33.0,16.0,66.0,55.0,14.0,6.0,17.0,17.0,14.0,868.0,990.9,850.6,840.5,981.1,961.9,998.7,973.7,938.2,845.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.5,2.2,2.7,6.2,1.3,6.9,3.5,0.2,0.1,61.5,84.2,63.4,81.7,80.1,89.1,91.5,76.4,95.9,67.8,3.8,3.0,-0.7,8.9,9.7
2013-12-21 18:00:00,4352,5.9,4.2,0.2,14.6,0.7,1.1,0.3,2.9,0.5,1.1,9.5,9.2,0.7,21.1,1.6,2.3,0.8,4.4,2.1,2.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,867.8,990.5,850.4,840.3,981.0,961.5,999.1,974.0,937.6,845.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,3.7,-0.5,2.1,3.2,0.0,6.6,2.6,2.4,-1.8,59.7,87.8,78.3,89.3,91.4,97.0,97.1,78.3,82.0,74.2,1.1,-0.1,-0.1,8.5,3.1
2013-12-22 02:00:00,4353,7.6,3.0,2.0,11.8,1.2,1.4,0.4,1.5,1.8,1.1,12.4,6.5,3.8,19.7,2.8,2.5,1.8,3.8,4.0,1.8,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,865.6,988.2,848.4,839.2,979.3,959.4,997.0,972.4,935.2,844.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.1,-0.3,2.0,2.2,0.3,6.7,1.0,6.9,-2.0,68.3,89.4,82.7,82.4,93.7,100.0,97.6,85.3,56.5,71.3,-0.2,-0.9,7.8,7.8,-0.9
2013-12-23 14:00:00,4356,8.0,1.8,1.6,7.2,7.0,1.2,0.5,1.4,0.7,1.3,11.6,3.6,3.3,11.8,10.3,2.5,1.2,2.3,2.0,2.8,64.0,113.0,153.0,177.0,138.0,133.0,60.0,84.0,109.0,141.0,859.3,980.4,841.7,832.5,971.0,951.6,989.1,963.2,928.8,837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,12.3,4.0,1.4,10.7,5.4,8.2,8.7,8.0,2.8,62.3,58.8,50.4,91.4,68.8,72.6,94.4,57.3,66.0,45.8,7.8,10.6,-0.9,7.6,5.2
2013-12-24 05:00:00,4359,7.7,3.1,2.2,20.9,4.3,1.2,0.5,1.0,8.5,1.3,15.2,5.9,4.1,31.6,10.1,7.0,2.4,2.7,18.8,3.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,854.1,969.9,836.7,824.2,961.6,941.9,985.8,958.0,918.2,832.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.7,6.0,-2.4,2.1,9.2,3.1,6.9,0.2,10.9,-3.6,67.0,73.7,73.6,70.3,55.9,66.0,98.5,81.4,34.2,73.3,5.9,-0.8,4.3,3.7,0.9
2013-12-24 08:00:00,4360,7.5,3.9,2.7,20.7,4.6,4.4,0.6,0.6,6.0,0.5,12.0,7.6,5.8,32.5,7.9,9.7,1.5,1.5,15.2,3.1,38.0,46.0,67.0,48.0,43.0,59.0,8.0,46.0,69.0,66.0,853.9,968.0,836.2,822.9,960.1,940.5,985.5,956.9,917.7,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.4,5.6,2.7,2.1,10.4,5.0,7.0,-0.7,10.7,-2.7,67.7,74.5,53.9,75.1,50.1,58.7,97.3,85.9,35.0,73.4,4.7,-0.5,3.5,7.4,0.8
2013-12-24 13:00:00,4361,8.0,5.0,5.8,23.3,10.2,3.4,0.9,1.2,5.7,11.9,16.3,11.2,13.6,36.7,17.0,9.8,2.5,3.3,16.6,20.5,65.0,142.0,169.0,88.0,76.0,143.0,18.0,201.0,219.0,172.0,850.6,964.0,833.3,819.5,955.6,936.0,982.5,951.7,913.9,828.6,0.2,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.5,15.5,5.5,3.4,14.6,11.7,7.0,10.0,12.3,5.2,68.9,33.7,45.3,65.6,38.3,38.2,98.4,48.6,33.9,44.9,10.6,7.4,0.8,5.7,1.8
2013-12-25 07:00:00,4362,8.6,2.3,7.3,13.7,4.4,5.2,1.2,4.1,8.8,1.1,15.0,7.9,16.2,21.4,9.4,13.0,8.5,9.7,20.0,4.9,0.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,4.0,5.0,840.8,957.0,823.7,811.5,945.9,926.3,970.2,940.9,905.0,818.9,0.8,2.1,0.0,1.8,0.6,0.0,4.0,0.0,0.0,0.0,1.9,8.4,5.4,1.9,10.6,12.0,8.1,10.9,11.8,0.3,82.5,85.2,49.1,92.2,72.4,41.4,95.8,50.1,38.3,92.2,-0.5,5.0,3.1,0.6,-2.8
2013-12-25 19:00:00,4364,2.7,2.8,1.9,4.8,0.9,0.3,1.0,0.8,1.3,0.3,6.5,7.5,3.9,8.4,2.5,1.4,2.7,1.7,2.2,1.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,835.8,957.4,819.9,809.4,946.4,927.7,961.7,938.1,907.1,813.9,2.6,0.0,0.6,0.7,0.3,0.1,4.7,0.0,1.0,0.3,0.8,4.3,1.2,-1.5,4.3,4.9,7.8,5.2,3.0,0.4,93.4,92.7,94.1,100.0,92.8,97.8,95.1,97.3,98.3,93.3,4.2,3.1,0.6,1.5,-0.5
2013-12-26 18:00:00,4366,4.7,3.7,2.9,9.4,1.0,1.1,4.6,2.3,3.6,0.6,9.0,7.1,4.7,13.8,2.2,2.2,10.7,5.4,6.7,1.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,842.1,968.3,824.8,818.9,958.7,938.7,960.4,949.1,914.3,820.7,0.1,0.0,0.2,0.1,0.0,0.7,0.0,0.0,0.2,0.3,-2.4,4.5,-2.8,-4.9,3.2,1.1,11.5,3.0,1.2,-3.0,87.9,85.3,92.6,99.9,92.4,98.5,37.9,85.8,90.2,95.7,3.3,1.5,-2.6,0.0,2.7
2013-12-26 20:00:00,4367,4.0,3.3,3.2,7.9,0.6,2.2,5.1,0.6,3.6,0.5,8.5,5.7,5.3,11.4,2.7,4.9,15.9,4.0,7.3,1.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,843.9,970.3,826.8,820.6,960.4,940.4,962.7,951.2,916.5,822.6,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.1,-2.7,3.8,-2.9,-4.9,0.9,1.4,11.0,2.1,1.4,-3.4,89.6,85.4,92.2,98.4,95.2,96.6,36.0,90.3,89.8,96.8,3.0,1.6,-0.8,-0.6,3.1
2013-12-28 00:00:00,4371,12.1,5.4,1.5,15.8,0.7,0.8,1.0,2.9,4.1,1.0,18.7,10.2,2.7,22.1,2.2,2.0,2.2,4.7,5.8,3.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,850.8,968.1,832.9,821.5,960.2,940.9,980.1,955.4,917.1,828.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.8,-4.5,1.3,-0.7,-0.1,4.6,0.4,6.5,-3.3,49.8,77.4,90.0,57.9,94.0,97.5,76.1,88.6,61.1,76.9,-0.3,-0.7,3.8,3.4,0.5
2013-12-28 18:00:00,4372,5.9,3.8,0.7,9.9,4.8,4.1,0.2,7.8,2.8,3.6,13.2,7.3,3.2,13.4,8.0,11.1,0.8,12.8,7.2,8.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,847.5,972.0,829.9,823.4,963.6,943.1,977.7,953.9,917.9,825.3,0.0,1.2,0.0,2.6,2.2,3.3,0.7,5.8,0.0,0.0,1.7,5.2,-0.7,-2.5,4.6,5.0,5.7,4.8,4.1,0.2,72.3,88.6,87.2,100.0,89.0,78.5,99.8,90.1,79.2,79.5,0.0,2.7,1.2,0.8,-1.2
2013-12-28 21:00:00,4373,0.5,2.0,4.9,11.3,4.4,0.8,1.3,0.9,3.2,1.4,1.7,7.1,8.2,16.3,8.6,1.7,3.3,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,849.4,973.7,831.8,825.4,966.2,945.3,978.1,956.7,920.8,828.2,1.2,0.0,1.1,0.7,1.1,0.4,4.6,0.0,0.4,0.7,-0.4,5.7,-0.6,-3.6,3.6,2.3,5.6,3.5,2.6,-1.8,97.4,81.7,93.7,100.0,90.3,95.0,95.0,96.9,87.9,97.6,-0.8,3.1,3.5,0.9,-1.2
