"fkl010h0_ANT","fkl010h0_BAS","fkl010h0_DAV","fkl010h0_DOL","fkl010h0_GVE","fkl010h0_INT","fkl010h0_LUG","fkl010h0_SIO","fkl010h0_STG","fkl010h0_ZER","fkl010h3_ANT","fkl010h3_BAS","fkl010h3_DAV","fkl010h3_DOL","fkl010h3_GVE","fkl010h3_INT","fkl010h3_LUG","fkl010h3_SIO","fkl010h3_STG","fkl010h3_ZER","gre000h0_ANT","gre000h0_BAS","gre000h0_DAV","gre000h0_DOL","gre000h0_GVE","gre000h0_INT","gre000h0_LUG","gre000h0_SIO","gre000h0_STG","gre000h0_ZER","pp0qffh0_BAS","pp0qffh0_GVE","pp0qffh0_INT","pp0qffh0_LUG","pp0qffh0_SIO","prestah0_ANT","prestah0_BAS","prestah0_DAV","prestah0_DOL","prestah0_GVE","prestah0_INT","prestah0_LUG","prestah0_SIO","prestah0_STG","prestah0_ZER","rre150h0_ANT","rre150h0_BAS","rre150h0_DAV","rre150h0_DOL","rre150h0_GVE","rre150h0_INT","rre150h0_LUG","rre150h0_SIO","rre150h0_STG","rre150h0_ZER","sre000h0_ANT","sre000h0_BAS","sre000h0_DAV","sre000h0_DOL","sre000h0_GVE","sre000h0_INT","sre000h0_LUG","sre000h0_SIO","sre000h0_STG","sre000h0_ZER","tre200h0_ANT","tre200h0_BAS","tre200h0_DAV","tre200h0_DOL","tre200h0_GVE","tre200h0_INT","tre200h0_LUG","tre200h0_SIO","tre200h0_STG","tre200h0_ZER","ure200h0_ANT","ure200h0_BAS","ure200h0_DAV","ure200h0_DOL","ure200h0_GVE","ure200h0_INT","ure200h0_LUG","ure200h0_SIO","ure200h0_STG","ure200h0_ZER","tre200h0","tre200h0_lag24h","target_tre200h0_plus12h","target_tre200h0_plus24h","target_tre200h0_plus48h","hour","season"
1,1.6,0.2,8.8,5.3,1,0.7,1,1.3,0.9,2.9,4.4,0.7,10.5,8.6,3.1,2,1.7,3.1,1.6,0,0,0,0,0,4,0,0,0,3,1013.2,1012.9,1012.1,1012.6,1011.5,852.5,975.6,835.8,828.8,964.5,945,977.3,955.4,922.4,831.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,11.7,3,2.5,12.9,11.8,14.4,13.1,8.4,5.9,86.1,63.5,74.7,76.8,64.5,80.4,69.2,67,88.5,61.4,10.9,10.4,7.8,9.4,6.9,19,"Spring"
1.6,1.2,1.3,6.6,0.6,1.5,0.1,0.5,1.4,0.9,4,2.8,2.4,7.8,1.3,3.2,0.6,1.1,2.9,2.4,0,0,0,0,0,2,0,0,0,3,1023.7,1025.5,1025.2,1025.8,1025.8,862.9,985.6,846.2,837.6,975.4,956.1,989.3,967.6,933.3,841.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10.9,0.5,4.1,5.7,8,9,6.8,8.8,2.5,74.6,76.8,69.8,71.7,72.5,75.4,69.2,58,61,61.8,7.4,3.8,2.7,7.2,8.7,20,"Winter"
5.3,1.1,3.9,3.6,2.5,2,4.5,2.8,5.4,2.9,8.1,3.7,8.6,6.7,4.6,4.4,9.1,5.5,10.3,9,193,760,565,945,843,807,793,512,896,475,1014.1,1014,1013.2,1018.7,1013.7,861,978.1,844.2,834.7,967.2,948.7,984.1,959.8,927.5,838.8,0,0,0,0,0,0,0,0,0,0,0,53,21,60,60,56,49,10,60,6,14.5,24.8,17.7,16.5,21.8,23.3,22.1,25.1,24.9,16.5,61.1,60.2,40,71.4,64.2,53.1,65.5,36.7,32.4,47.4,23,22.6,16.5,21,24.1,13,"Spring"
0.9,1.2,5.2,8.5,1.4,1.1,1.7,6,2.5,0.5,2.9,2.7,8.7,10.2,3.4,3.9,4.1,10.8,5.4,1.4,2,7,3,17,12,13,5,9,7,7,1016.6,1015,1014.2,1011,1012.1,855.4,979,837.8,831.7,967.1,947.6,976.1,956.9,926.2,833,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,4.6,12.7,5.4,3.6,16,14.6,17.7,18,10.1,9.5,87.7,48,76.1,75.6,39.7,54.8,64.2,36.7,65.6,37.7,13.9,14.7,8.7,10.5,8.6,18,"Spring"
6.1,1,4.8,11.1,8,1.8,1,2.7,1.9,1.6,9.5,4.5,6.7,17.2,13.7,4.3,1.8,5.4,3.6,3.3,394,123,253,293,421,375,420,649,121,599,1023.5,1020.3,1021.6,1020.6,1019.1,859.8,985.6,842.9,834.9,972,953.9,984.9,962.9,932.1,837.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.5,12.4,6.3,4.8,14.8,12.5,14,15.2,9.8,9.2,77.4,90.3,86,93.6,67.4,81.3,85.7,65.9,95.5,58.4,11,10.7,10.5,15.5,13.8,11,"Spring"
1.5,0.8,4.5,8.3,1.9,3,1.4,1.6,2.7,0.6,3.8,1.6,7.4,11.2,4,5.9,3.4,4.5,4.5,1.7,0,0,0,0,0,3,0,0,0,1,1017.8,1016.8,1017.7,1014.9,1015.2,861,981,844.3,836.5,969.4,951.5,980.3,960.3,930.4,838.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,19,11,10.9,19.6,17.9,21.3,20.4,16.1,13,85.1,59.6,76.5,66.9,50.7,68.1,68.3,54.5,59,55.6,14.6,16.8,19.8,17.1,19.6,21,"Summer"
5.1,4.5,4.6,10.5,3.5,2.2,1.1,1.3,3.8,0.7,11.9,9.3,10.4,14,6.6,7,4.2,3.7,9,2.3,0,0,0,0,1,4,0,0,0,3,1000.2,1004.3,1002.7,996.2,1003.2,835.5,961.7,818.1,812.9,954.3,933.3,960.2,944.8,908.1,815.2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3,1.7,-7.6,-8.2,0.7,-0.2,4.2,-0.3,-1.9,-8.5,76.3,74.9,82.5,78.6,76.8,79.6,38.2,71.4,79.4,91.7,-0.4,0.2,-0.5,-0.8,-2.1,20,"Winter"
0.9,1.3,0.5,3,0.4,0.7,1.3,0.9,1,1.2,4.4,2.7,1.2,5.1,0.9,1.6,2.5,2.6,1.5,2.6,0,0,0,0,0,4,0,0,0,3,1031.3,1032,1032.1,1027.6,1032.9,863.3,991.2,845.7,837.7,979.7,959.9,990.4,972,936,841.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3,-1.1,-8.5,0.3,-3.9,-3.1,3.9,-3.6,0.3,-6.2,72.3,86.7,76.1,45.2,87.4,78.3,56.5,87.3,64.9,60,-3.3,-3.6,3.1,-4.6,-4.2,0,"Winter"
11.1,3,2.9,16.2,4.9,2.3,0.8,1,2.5,0.5,15.5,7.6,4.3,20.9,9.1,4.1,2.6,3,3.6,1.1,4,4,24,2,9,5,14,0,23,13,996.8,999.8,999.2,1004.2,1004.4,838.4,958.2,820.7,809.7,950,929.5,967.7,945.5,906.2,816.3,0,0.9,0,1.3,0.5,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,0,-10,-5.9,0.7,-1.7,2.4,-1.9,-3.7,-7.2,61.7,96.3,78.4,100,92.7,86.9,55.4,83.5,81.2,65.4,-2.2,0.8,1.6,0.9,-3.1,8,"Winter"
0.5,1.2,0.1,4.8,1.2,1,0.7,0.8,0.6,1.3,1.5,3.3,0.9,6.2,3.4,2.1,1.8,1.6,2,1.7,377,332,363,411,339,336,348,364,338,397,1030.1,1031.1,1030.8,1028.9,1031.1,865.5,990.8,847.9,840.5,980.1,959.8,992,971.9,936.3,844,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,-6.3,4.4,4.8,8.1,2.7,1.3,6.9,3.5,-2.9,5.4,68.1,62.9,38,21.7,76.6,80.8,52.6,63.8,94.7,38.4,-1.3,2,-5.1,3.7,1.1,12,"Winter"
6.6,2.8,3.6,7.2,2.8,2.6,4.5,1.5,2.9,0.7,13.7,13.8,6.1,9.9,7.1,5.3,12.1,3.8,6.3,2.3,0,0,0,3,1,4,0,0,0,3,1023.3,1021.6,1023.1,1014.3,1019.1,861.2,985.7,844.1,837.5,973.4,955.2,979.8,963.4,932.3,837.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,13.8,5.3,4.5,16.8,11.7,21.2,17.4,9.4,9.2,85.2,66.3,84,87.6,44.8,92.3,31.3,46.5,86,58.5,14,13.2,12.5,16,17.3,19,"Summer"
1.8,2.2,1.2,12,2,2.4,2.6,3.1,5.2,2,6.4,5.9,4,15.8,5.5,5.7,6.1,7,21,6,96,66,45,51,26,68,65,20,46,18,1009.4,1010.5,1011.7,1012.9,1012.5,857.1,972.9,840.2,831.2,963.5,945.7,978.3,957.3,924,837.2,1.4,0,0,0,0,0,0,0.3,0.8,1.6,2,0,0,0,0,3,0,0,0,0,13.7,18.9,12.1,13.5,19.5,16.9,20.7,18.3,18.6,11.8,83,80.1,72.4,77.5,89.4,93.8,96.1,79.7,70.4,90.9,17.9,15,20.2,16.9,12.4,6,"Summer"
9.5,3.8,3.4,13.9,1.1,1.3,1.3,0.6,1.8,4.3,14.2,7.4,6.2,23.6,2.3,3,3.3,1.5,3.5,7,288,104,498,80,39,100,133,40,420,216,997.9,999.2,998.5,1005,1003.1,839.4,960.1,821.7,809.7,949.2,929.9,968.9,945.1,908.1,817,0,0,0,2.9,3,0,0,0.1,0,0,0,0,60,0,0,0,0,0,47,0,-3.3,5.6,-1.2,-4.1,0.5,1.8,6.2,1.7,3.6,-3.9,58.4,66,39.3,100,94.6,99.5,58.2,75.4,56.9,57.6,2.7,3.9,2.2,5.2,2.2,12,"Winter"
1.8,1.6,0.7,10.9,1.2,2.4,2.3,1.3,3.4,1,4.6,3.5,3.3,13.6,2.2,5,5.5,2.6,5.8,1.7,0,0,0,0,0,4,0,0,0,4,998.8,998.7,1000.3,1000.5,1001,837.3,960.6,820.2,810.4,949.3,930.9,964.2,942.8,908.6,815.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4,3.7,-8.2,-6.7,2.4,-0.7,3.4,-0.4,-0.4,-9.7,56.2,57,66.1,87.4,73.5,60.2,78,60.3,76.5,24.6,-0.7,2.7,-4.4,-0.7,-0.4,17,"Winter"
6,3.7,1.5,10.6,3.7,2.4,1,0.6,1.8,0.8,8.8,9,2.7,12.7,6.8,4.3,2.2,1.6,3.5,1.8,0,0,0,0,0,1,0,0,0,1,1011.3,1009.8,1010.3,1011.2,1009.9,845.3,972.3,828.9,817.9,959.6,940.1,974.7,950.8,918.3,823.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1.2,-7.9,-6.1,0.9,-0.9,4.7,-1.7,-2.7,-4.4,77.8,72.7,62.4,84,77,86,90.4,85.6,87.6,72,-0.9,-0.5,-1.6,-1.5,-0.6,19,"Winter"
5.9,1.5,3.6,9.8,5.6,1.7,7.2,7.3,2.7,5.6,12.9,3.5,6.3,14.9,10,4,14.5,12,7.5,11.2,397,470,277,389,537,255,793,600,340,373,1022.5,1021.6,1023.3,1010.6,1019.6,857.1,984.6,839,834.3,973.1,954.2,975.9,963,929.9,833.6,0.2,0,0.3,0,0,0,0,0,0.4,0,0,24,0,7,28,2,60,32,15,9,1.7,12.1,0.9,1.4,13.7,7.4,18.9,13.1,7.5,5.8,86.4,68.5,92.7,98.2,47.5,78.8,25.8,50.5,81.4,39.8,8,10.9,7.4,10.6,12.6,12,"Autumn"
5.4,1.3,4.6,2.5,7.6,3.9,1.2,1.4,1.6,2.1,10,2.8,6.3,4.8,12.2,7.4,3.3,3.4,3.3,4.5,206,387,361,243,348,203,545,536,313,589,1026.4,1023.3,1024.2,1016.9,1021.4,860,987.9,842.8,835.7,974.3,955.5,981.3,964.6,933.6,837.3,0,0,0,0,0,0,0,0,0,0,0,21,16,1,26,1,60,60,15,60,1.5,8.7,1.5,1.7,11.7,8.9,13.6,12.4,5.4,3.5,94.9,80.3,86.9,96.6,65.5,82.2,65.9,63.7,89.2,76.7,9.2,8.6,4.6,7.3,9.5,10,"Autumn"
1,1.7,1.3,2,3.7,1.6,0.5,1.4,1.8,1.8,2.3,3.8,2.4,2.8,6,2.9,1.3,2.5,4.6,2.8,282,195,252,308,156,233,97,243,165,272,1026.8,1025.9,1025.4,1024.8,1024.1,859.1,987.7,842.7,833.2,975.4,955.2,988.3,965.8,933.5,836.9,0,0,0,0,0,0,0,0,0,0,60,60,60,60,15,60,2,60,46,60,-4.4,4.1,-3.2,2,3.7,3.5,8.5,6.2,-0.1,1.7,69,63.9,61.6,43.4,68.5,73.3,70.7,53.1,80,39.4,1.8,1.7,-0.9,1.2,0.5,14,"Winter"
5.1,2.3,5.5,5.1,2.5,4.4,5.7,6.2,1.8,3.5,9.4,5.5,7.8,6.8,4.6,7.4,8.5,10.1,3.8,5.6,589,512,583,607,533,529,522,565,302,586,1015.4,1014.1,1013.6,1008.5,1011,849.5,977.2,832,825.7,964.9,945.1,973.2,954.5,923.1,827.7,0,0,0,0,0,0,0,0,0,0,60,35,60,60,60,60,60,60,3,60,2.4,7.8,3.7,1.8,7.6,7.1,13.2,10.6,2.3,5.2,51.6,48.4,37.5,63.3,56.3,61.7,51.2,47.1,70.6,29.8,5.9,9.5,-3.1,7.5,8,14,"Spring"
3.2,2,6.6,5.4,2.1,1.1,0.4,0.6,1.9,1.5,7.4,5.1,10.5,8.2,3.4,2.7,1.3,1.3,4.9,4.3,1,4,0,5,1,13,2,8,0,5,1006.4,1006.7,1006.7,1004.6,1006,847.4,969.2,830.2,823.2,958.7,939.6,969.5,950,917.6,826.4,0.2,0,3.5,0,0,0,0.9,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,5.9,12.2,5.7,3.5,12.3,10.8,13.8,12,9.4,5.6,90.3,86,93,98.5,89.2,99.2,97.5,89,93,96.2,11.9,10.8,9.4,13,12.2,17,"Autumn"
1.5,2.1,1.1,9.2,1.3,1.5,1,0.8,2.6,0.8,3.9,3.7,2.3,12,2.2,2.9,2.2,2.3,6.3,1.8,0,0,0,0,0,2,0,0,0,3,1023.6,1025.2,1026.4,1022.3,1027.4,860.5,984.6,843.4,834.6,974.9,955.9,985.3,967.9,931.8,839.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,4.4,-5.2,-1.5,5,2.6,4.1,0.9,3.4,-2.8,85.6,84.2,85.1,83,79.1,80.7,67.5,88,78.1,77.2,3.3,6.5,8.3,8.2,-1.2,5,"Winter"
1.8,2.7,1,12.2,1.5,2.4,0.9,1,5.1,0.5,5.2,5.2,2.1,15.6,2.8,5.4,2.1,2.5,11.4,2.1,111,10,115,23,35,35,68,81,44,76,1020.2,1026.7,1025,1018.6,1027.4,853.7,981.2,836.3,830.7,974.9,952.9,981.2,966.6,926.3,833.4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,-9.9,3.1,-7.1,-5.8,-2.9,-3.8,-0.2,-5.1,-0.2,-8,61.6,68.5,51.4,98.2,84.6,81.8,66.5,75.8,63.8,58.1,-2.9,-4.4,1.9,1.7,4.6,9,"Winter"
3.1,1.8,3.5,4.1,1.4,2.3,1.3,1.1,0.2,0.6,7.4,2.9,4.9,6.5,2.8,3.7,2.7,3.2,1.4,1.8,0,0,0,0,1,2,1,0,0,1,1019.5,1018.1,1018.9,1012.1,1017.1,858.8,982.1,842,835.6,970.3,951.8,977.3,961.2,929.4,837.7,0.4,0.2,0.6,0.2,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,9.6,14.7,8.6,7.9,17.2,14.3,18.4,15.9,12.1,9.9,92.5,96.7,95.2,100,72.7,95.3,71.1,76.4,98.6,89.6,14.6,14.3,18.6,11.1,10.3,4,"Summer"
3.3,3.8,4.3,13,7,3.7,6.7,5.7,3.7,1.3,8.2,7.5,7.3,17.5,12,6,12.5,9,7.6,4.1,233,241,234,308,258,138,260,265,212,97,1031,1027.3,1028.7,1023.2,1025,862.8,992.1,845.2,835.3,977.4,958.9,987.3,967.5,938,839.2,0,0,0,0,0,0,0,0,0,0,54,60,54,60,60,27,60,60,55,14,-3.7,7.4,-3.5,-3.7,7.6,5.7,12.8,10,2.2,-0.3,72.3,38.2,49.6,54.1,46.6,48.2,9.4,24.4,54,28.1,5.4,5.3,-2.4,5.4,8.7,16,"Winter"
1.8,1.2,1.2,4.6,1.3,1.8,0.9,5.1,0.5,0.9,4.1,3.8,2.6,6.4,2.2,4.3,3,10.3,1.3,1.8,4,22,4,18,18,13,8,7,17,7,1020.8,1019.9,1019.7,1020,1017.5,862.6,983.9,845.8,838.5,972.2,953.7,985.2,962.7,932.6,840.3,0,0,0,0,0,0,0,0,0,0,0,20,0,7,10,0,0,0,22,0,9.5,19.2,9.5,9.9,19.3,18.6,21.3,21.4,14.7,11.3,77.5,51.3,57.8,83.1,46.6,58.5,57.5,43.9,58.2,51.6,17.1,13.5,15.8,18.8,20.9,19,"Summer"
1.8,1.9,1.6,6.3,2,0.9,6.2,1.9,0.8,0.4,2.9,2.8,3.1,8.1,7.3,2.5,15.5,4.3,2.7,1.2,0,0,0,0,1,4,0,0,0,3,1018.8,1018.1,1018.3,1017.4,1016.7,858.8,981.3,842.3,835.2,970.3,951.2,982.2,961.1,929.2,837.2,0,0,0,0,0,0,4.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,5.7,13.9,7.2,5.3,16.9,13.5,16.2,16.9,12.5,8.7,74.3,67.9,61.8,88.4,49.1,65.3,71.5,47,70.3,57.4,13.2,9.4,16.3,12.2,13.9,21,"Summer"
6,0.6,1.4,5.4,2.3,0.8,0.6,1.8,0.6,1.2,10.5,2.1,2.8,7.3,3.9,1.4,1.7,3.3,2,3.6,76,63,144,102,194,49,58,74,52,109,1014.7,1014.3,1015.1,1017.8,1015.5,855.6,977.2,838.8,830.5,966.3,947.7,982.3,959.1,925.4,834.6,0,1.2,0,0.2,0.1,2.1,0.7,0.7,0,0.4,0,0,0,0,1,0,0,0,0,0,8.4,13.3,7.9,6.3,15.1,12.1,13.9,12.9,11.4,6.3,74,97,69.3,99.8,87.2,96.4,87.9,92.3,94.4,92.9,13.2,12.6,13,11.3,11.3,9,"Autumn"
6.3,1.6,2.4,8.7,1.3,2.5,1.2,1.8,3.1,4.4,10.6,4.7,5,10.8,3.2,6.8,2.3,4.7,5.5,10.1,694,341,331,291,361,720,601,731,770,223,1015.6,1014.3,1013.6,1016.4,1012.7,858.9,978.9,842.4,833.5,967.1,948.3,982,958.4,926.5,837.5,0,0,0,0,0,0,0,0,0,0,44,0,11,0,4,60,33,58,60,6,18.7,19.1,18,11.2,19.7,20.5,23,23,21.3,18.8,57.3,80,43.9,96.2,79.3,71,62.9,62.3,68.6,36.8,19.4,18.4,19.2,20.3,17,9,"Summer"
1.1,0,0.7,5.5,0.7,0.9,1.2,1.6,1.2,0.6,3.2,1.9,1.3,5.9,2.1,2.2,2,2.8,3.6,1.6,0,0,0,0,0,0,0,0,0,3,1024.8,1025.1,1026,1026.6,1024.9,866.7,987.2,849.9,841.8,976.6,958.4,991.1,968.6,935.9,845.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,15.1,6.4,10.2,14.7,13.7,16.8,16.2,14.5,9.6,93.9,87.7,82.4,72.4,75.4,91.4,79.6,68.6,67.9,62,11.9,11.2,15.3,13.8,10.5,20,"Autumn"
7.9,2.7,2.5,7.4,1.7,2.3,0.4,2.3,1.4,7.3,16.2,4.3,3.8,9,3.3,6,1.7,4.2,2.7,13.4,0,0,0,0,0,2,0,0,0,2,1020.3,1020.5,1020.6,1023.5,1019.6,859.6,982.2,842.8,832.9,971.2,952.2,987.2,962.4,929.5,837.1,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.5,4.5,2.4,9.3,9.3,10.1,9.8,8.6,8.3,53.7,78,58,99.9,95.3,99.2,91.2,87.3,76.4,39.4,9,11.6,11.7,11.7,12.4,21,"Spring"
6.5,1.2,1.3,10.7,2,0.7,0.8,1.3,1.2,1.3,11,3,3,15.3,4.6,2,1.7,2.6,3.5,3.5,422,382,455,405,353,400,365,392,422,427,1011.1,1011.2,1012.1,1017.4,1013,860.3,975.2,844.1,834.8,965.2,947.3,982.9,959.1,925.8,839.3,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,58,60,60,60,19.8,24.1,17.1,18.5,25.9,22.4,22.7,24.9,25.6,17.4,53.2,55.5,53,56.7,52.2,61.9,69.6,49.7,47.3,41.9,23.1,20.6,31,23.5,19.9,7,"Summer"
1,0.4,0.8,2.7,1.1,0.6,1,0.5,0.5,1,2.4,0.8,1.7,4.5,1.8,1.3,2.6,1.3,1.6,2.3,0,0,0,0,0,1,0,0,0,3,1018.8,1017,1017.6,1014.9,1016.5,851.8,979.1,834.6,827.1,966.1,947,978,957.3,924.8,829.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1,-1.7,-4.8,-1,-1,-0.7,3.2,-0.4,-2.1,-5,86.7,85.3,66.7,74.9,88.8,85.4,71.7,75.8,66.9,60.5,-2.1,-1.2,7.4,-5.1,-4.6,5,"Spring"
1.5,1,3.9,3,2.2,1.7,1.6,3.8,2.1,1.3,4.3,3,5.8,5.5,4.3,3.9,3.5,6.9,3.9,3.1,650,551,621,655,573,573,586,605,559,619,1022.5,1022.8,1021.8,1022.1,1020.6,859,984.7,841.7,834.4,973.6,953.7,986,963.9,931.9,836.9,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,3.1,13,4.8,1.7,10.6,10.9,11.3,13.1,7,6,40.6,33.8,21.4,70.2,45.8,30.7,34.5,24.1,45.1,23.3,10.6,7.3,-1.6,11.6,11.8,14,"Spring"
1,3.5,3.3,9.9,4.3,1.7,1.5,0.8,4.3,0.6,2.2,8.9,6.1,14.8,7.5,4.4,3.3,1.8,10.2,1.6,0,0,0,0,0,2,0,0,0,2,1004.5,1006.7,1006.8,1003.3,1007.6,846,967.3,829.2,821.9,958.5,938.8,967.8,950.4,915.7,825.5,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,11.8,2.4,1.5,11.2,6.9,10.5,6.9,7.5,1.8,94.4,62.6,93,91.6,69.9,97.1,87.6,93.9,76.1,95.3,9.2,10.8,15,7.5,6.7,1,"Autumn"
0.9,0.6,1.6,5.1,0.6,0.7,1.3,0.4,0.8,1.1,2,1.8,2.4,5.9,1.6,1.7,2.6,1.3,1.2,1.9,0,0,0,0,0,2,0,0,0,2,1016.7,1017,1017.7,1017.3,1017.5,860.8,979.6,844.6,836.2,968.8,950.7,982.5,961.4,928.6,840.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,16.1,8.2,14.6,14.4,14.4,20.2,14.8,14.5,11.3,94,86.9,80.7,59.9,80.8,86.6,73.5,87.9,82.1,71.2,12.7,10.4,28.6,15.9,15.5,4,"Summer"
2.8,1.5,2.9,5.9,0.6,0.1,0.7,0.5,1.5,1.5,7.2,2.8,4.6,8,1.5,1.3,1.3,1.4,4.1,3.2,0,0,0,0,1,4,0,0,0,2,1014.7,1013.8,1014.2,1008.8,1013.1,854.9,977.5,837.9,831.4,965.9,947.5,974.2,957.4,925.2,834.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,15.4,9.5,7.3,16.1,14.3,19,15.7,12.8,9,96.6,91.9,94.2,99.5,86.7,94.5,79.1,84,96.1,98.8,14.3,13.2,18.7,14.3,14.4,23,"Summer"
3.4,1.8,0.7,6,0.9,2.4,1.3,0.6,0.4,0.9,6.7,2.8,3.3,8.1,1.9,4.5,3.2,1.5,0.8,3.1,8,7,16,4,2,4,15,4,4,8,1014,1013.8,1013.7,1010.1,1013,847.6,975.1,830.6,823.2,963.8,943.9,973.6,954.4,920.7,825.5,0.5,0.1,1.1,0.3,0.3,0.4,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,-2.3,2.7,-2.7,-4.9,2.7,1.2,4.3,1.6,0.2,-3.4,88,93.5,94.8,98,93.5,100,94.3,96.6,98.1,93,0.1,-4.2,0.8,1.3,1,7,"Winter"
1,1.1,0.2,4.7,1,1.1,1.2,0.8,0.9,1.2,2.1,3.4,0.9,6.9,1.9,2.4,2.9,1.7,1.6,2.6,0,0,0,0,0,2,0,0,0,2,1028,1028.1,1028.9,1025.1,1029.5,867.4,989.2,850.5,842.4,978.2,959.6,989.3,971.1,936.4,846.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,5.2,12.9,7.9,7.8,14.3,6.9,12.3,5.3,93.5,90.3,73.8,3.8,92.4,83.8,92,87.9,46,54,7.1,6.8,19.6,8,9.8,5,"Autumn"
0.8,1.3,1.9,3.5,4.2,1.1,1.6,0.7,1.3,0.9,1.6,3,2.9,6.8,8.3,2.3,3.3,1.3,4.3,1.8,0,0,8,3,2,4,14,1,0,8,1021.8,1019.5,1020.2,1011,1019,852.5,982.3,834.9,826.3,968.9,949.7,974.1,960.1,927,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1,0.4,-6.5,-8,1.5,0.4,2.2,1.6,-2.6,-8.8,86.1,89.6,92.5,100,74.7,76.3,91.4,86.9,95.2,67.1,-0.9,-0.5,-0.1,-0.6,-1.2,7,"Winter"
0.6,0.4,0.7,8.3,0.8,0.6,0.4,1.3,2.7,0.7,1.5,1.2,1.4,12.2,1.9,1.4,1.7,2.7,3.8,2.3,0,0,0,0,0,2,0,0,0,2,1019.3,1018.5,1019.6,1016.3,1017.1,858.9,981.8,842.5,833.8,970,951.7,981,961.1,929.4,836.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,6.3,13.9,3.8,5.4,12.6,11.2,15.7,15,10.2,7.3,93.1,95.2,94,88.7,82.6,99.3,82.6,66.9,90.1,89.5,11.7,10.2,15.1,12.9,13.5,0,"Summer"
1.1,2.4,0.8,7.9,0.7,1.4,1.5,0.8,2.7,0.4,2.2,4,2.1,9.5,2.2,2.9,2.9,1.6,6,0.9,0,0,0,0,0,1,0,0,0,2,1017.7,1020.6,1020.4,1015.4,1020.4,858.5,980,841.5,834.4,971.5,952,980.1,963.4,928.5,837.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.7,2.2,3.6,10.3,8.7,14.7,11.2,9.8,4.6,94.7,78.5,89.5,82.6,86.7,88.7,62.2,63.1,71.6,78.1,7.9,12,13.1,17.4,6.3,21,"Autumn"
1.7,0.9,0.8,3.2,0.8,0.9,0.7,0.7,2.8,0.7,3.6,3.3,1.8,4.2,2.5,2.5,2.1,2.4,4.1,1.3,0,0,0,0,1,4,0,0,0,3,1017.9,1018.4,1018.7,1018.6,1018.8,861.5,980.8,845.1,837.6,970.4,952.2,983.8,963,930,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,17.2,9.2,12,15.9,16.1,20.1,17,17.4,9.8,92.5,86.2,84.5,73.8,84.7,88.5,83.6,78.7,69.8,83.1,15.8,14.8,21.4,17,15.1,22,"Summer"
